hours,elevation,latitude,longitude,distance,power,power_zone,hr,hr_zone,cadence,cadence_zone,temperature
0.4247222222222222,210.4,48.053943,7.87752,10.968137854646027,105,Zone 1,95,Zone 1,34,Zone 1,25
0.425,210.4,48.053996,7.877519,10.97398426803275,310,Zone 4,95,Zone 1,84,Zone 3,25
0.42527777777777775,210.4,48.054055,7.877535,10.980729547248233,314,Zone 4,95,Zone 1,84,Zone 3,25
0.4255555555555556,210.4,48.054116,7.877553,10.98774784363974,305,Zone 4,96,Zone 1,87,Zone 3,25
0.42583333333333334,210.6,48.054174,7.877573,10.994519852816168,286,Zone 3,96,Zone 1,90,Zone 4,25
0.4261111111111111,210.6,48.054238,7.877591,11.001855935299192,205,Zone 3,98,Zone 1,93,Zone 4,25
0.4263888888888889,210.6,48.054299,7.877608,11.00884392050559,200,Zone 3,100,Zone 1,81,Zone 3,25
0.4266666666666667,210.6,48.054359,7.877625,11.015725749632894,207,Zone 3,101,Zone 1,83,Zone 3,25
0.42694444444444446,210.6,48.054422,7.877644,11.02298757835749,182,Zone 2,103,Zone 1,84,Zone 3,25
0.4272222222222222,210.8,48.054486,7.877666,11.030457271425634,189,Zone 2,105,Zone 1,84,Zone 3,25
0.4275,210.8,48.054548,7.877688,11.037719100150229,217,Zone 3,105,Zone 1,85,Zone 3,25
0.4277777777777778,210.8,48.054613,7.877708,11.045224382057238,167,Zone 2,107,Zone 1,85,Zone 3,25
0.4280555555555556,210.8,48.054677,7.87773,11.052694075125382,181,Zone 2,108,Zone 1,86,Zone 3,25
0.42833333333333334,210.8,48.054742,7.877748,11.060135902888296,188,Zone 2,108,Zone 1,87,Zone 3,25
0.4286111111111111,210.6,48.054804,7.877767,11.067291851031573,180,Zone 2,109,Zone 1,87,Zone 3,25
0.42888888888888893,210.6,48.054872,7.877787,11.075113611174599,180,Zone 2,109,Zone 1,88,Zone 3,25
0.42916666666666664,210.6,48.054937,7.877803,11.082498169825223,175,Zone 2,109,Zone 1,85,Zone 3,25
0.4294444444444444,210.4,48.055001,7.877821,11.089834252308247,184,Zone 2,109,Zone 1,89,Zone 3,25
0.42972222222222223,210.4,48.055065,7.877838,11.097140723843042,179,Zone 2,110,Zone 2,88,Zone 3,25
0.43,210.6,48.055131,7.877855,11.104660434373253,169,Zone 2,110,Zone 2,87,Zone 3,25
0.43027777777777776,210.6,48.055196,7.877873,11.112102262136165,170,Zone 2,110,Zone 2,87,Zone 3,25
0.4305555555555555,210.8,48.055261,7.877892,11.119574977780838,172,Zone 2,110,Zone 2,88,Zone 3,25
0.43083333333333335,210.8,48.055322,7.877912,11.126660522240499,168,Zone 2,110,Zone 2,87,Zone 3,25
0.4311111111111111,211,48.055386,7.87793,11.133996604723523,182,Zone 2,110,Zone 2,89,Zone 3,25
0.4313888888888889,211,48.055451,7.87795,11.141501886630532,179,Zone 2,110,Zone 2,89,Zone 3,25
0.43166666666666664,211,48.055516,7.87797,11.149006566742898,199,Zone 2,110,Zone 2,82,Zone 3,25
0.43194444444444446,211,48.055585,7.87799,11.156933860609824,189,Zone 2,110,Zone 2,81,Zone 3,25
0.43222222222222223,211,48.05565,7.878008,11.164376902077022,154,Zone 2,109,Zone 1,82,Zone 3,25
0.4325,211,48.055715,7.878024,11.171762683842958,160,Zone 2,109,Zone 1,83,Zone 3,25
0.43277777777777776,211.2,48.055784,7.878041,11.179602323636525,202,Zone 3,109,Zone 1,83,Zone 3,25
0.4330555555555556,211.2,48.055857,7.878058,11.187871493172,159,Zone 2,109,Zone 1,85,Zone 3,25
0.43333333333333335,211.2,48.055925,7.878078,11.195693830715841,153,Zone 2,109,Zone 1,83,Zone 3,25
0.4336111111111111,211.2,48.055994,7.878098,11.203621124582769,186,Zone 2,109,Zone 1,86,Zone 3,25
0.43388888888888894,211,48.056062,7.878122,11.211581394497117,188,Zone 2,109,Zone 1,85,Zone 3,25
0.4341666666666667,211,48.056131,7.878143,11.219540529580762,180,Zone 2,109,Zone 1,85,Zone 3,25
0.43444444444444447,211,48.056204,7.878165,11.22795480233393,167,Zone 2,109,Zone 1,85,Zone 3,25
0.4347222222222222,211,48.056271,7.878183,11.235609638590239,173,Zone 2,108,Zone 1,86,Zone 3,25
0.435,211,48.056336,7.878203,11.243114920497248,178,Zone 2,107,Zone 1,86,Zone 3,25
0.43527777777777776,211,48.056409,7.878223,11.251466696826355,185,Zone 2,107,Zone 1,80,Zone 3,25
0.43555555555555553,211,48.056477,7.878243,11.25928845696938,157,Zone 2,106,Zone 1,67,Zone 1,25
0.4358333333333333,211,48.056546,7.878259,11.26710212902087,130,Zone 1,106,Zone 1,54,Zone 1,25
0.4361111111111111,211,48.05662,7.878279,11.275560301694433,102,Zone 1,106,Zone 1,42,Zone 1,25
0.4363888888888889,210.8,48.056691,7.878302,11.283797731861045,79,Zone 1,106,Zone 1,31,Zone 1,25
0.43666666666666665,210.8,48.05676,7.878322,11.291725025727972,73,Zone 1,106,Zone 1,26,Zone 1,25
0.4369444444444444,210.6,48.056829,7.878341,11.299621493967322,68,Zone 1,106,Zone 1,22,Zone 1,25
0.43722222222222223,210.6,48.056901,7.878358,11.30778291011353,62,Zone 1,105,Zone 1,17,Zone 1,25
0.4375,210.4,48.05697,7.878374,11.315596582165021,108,Zone 1,105,Zone 1,38,Zone 1,25
0.43777777777777777,210.4,48.057039,7.878391,11.323436221958588,205,Zone 3,104,Zone 1,87,Zone 3,25
0.4380555555555556,210.4,48.05711,7.87841,11.33154600940574,194,Zone 2,103,Zone 1,85,Zone 3,24
0.43833333333333335,210.2,48.057183,7.878431,11.339928014600115,190,Zone 2,102,Zone 1,86,Zone 3,24
0.4386111111111111,210.2,48.057253,7.878451,11.347961142453856,181,Zone 2,101,Zone 1,87,Zone 3,24
0.4388888888888889,210.2,48.057326,7.878471,11.356312918782963,366,Zone 4,99,Zone 1,76,Zone 2,24
0.4391666666666667,210.2,48.057402,7.87849,11.364955962526068,411,Zone 5,99,Zone 1,83,Zone 3,24
0.43944444444444447,210.2,48.057482,7.87851,11.374054183832966,421,Zone 5,98,Zone 1,85,Zone 3,24
0.43972222222222224,210.4,48.057558,7.878528,11.382671060262783,373,Zone 4,99,Zone 1,79,Zone 2,24
0.44,210.2,48.057637,7.878545,11.39158574388833,249,Zone 3,100,Zone 1,52,Zone 1,24
0.4402777777777778,210,48.057711,7.878563,11.399987662057713,124,Zone 1,101,Zone 1,26,Zone 1,24
0.44055555555555553,210,48.057787,7.87858,11.408579342888482,0,Zone 1,103,Zone 1,0,Zone 1,24
0.4408333333333333,209.8,48.057855000000004,7.878598,11.416340818817641,0,Zone 1,105,Zone 1,0,Zone 1,24
0.44111111111111106,210,48.057924,7.878616,11.424208637124936,0,Zone 1,106,Zone 1,0,Zone 1,24
0.4413888888888889,210,48.057989,7.878637,11.431748141926018,9,Zone 1,107,Zone 1,10,Zone 1,24
0.44166666666666665,210,48.058053,7.878656,11.439115555641221,350,Zone 4,107,Zone 1,72,Zone 2,24
0.4419444444444444,210,48.058118,7.878675,11.4465888756545,152,Zone 2,107,Zone 1,49,Zone 1,24
0.44222222222222224,210.2,48.058187,7.878697,11.454581420508998,146,Zone 1,107,Zone 1,62,Zone 1,24
0.4425,210.2,48.058251,7.878718,11.462015961885278,192,Zone 2,106,Zone 1,74,Zone 2,24
0.44277777777777777,210.2,48.058321,7.87874,11.470114603385099,203,Zone 3,105,Zone 1,75,Zone 2,24
0.44305555555555554,210.2,48.058389,7.878764,11.47807544065413,261,Zone 3,105,Zone 1,76,Zone 2,24
0.44333333333333336,210,48.058458,7.878791,11.486255650468905,202,Zone 3,105,Zone 1,74,Zone 2,24
0.4436111111111111,210,48.058523,7.878817,11.493985055251075,143,Zone 1,106,Zone 1,60,Zone 1,24
0.4438888888888889,210,48.058591,7.878838,11.501840234484654,53,Zone 1,106,Zone 1,35,Zone 1,24
0.44416666666666665,210,48.058654,7.878857,11.509102063209248,171,Zone 2,107,Zone 1,75,Zone 2,24
0.4444444444444445,210,48.05872,7.878874,11.516621773739459,170,Zone 2,107,Zone 1,73,Zone 2,24
0.44472222222222224,210.2,48.058785,7.878893,11.52409448938413,134,Zone 1,107,Zone 1,57,Zone 1,24
0.445,210.2,48.058842,7.878916,11.530881155164213,89,Zone 1,107,Zone 1,38,Zone 1,24
0.4452777777777778,210.4,48.058889,7.878956,11.537713585444113,44,Zone 1,107,Zone 1,19,Zone 1,24
0.4455555555555556,210.4,48.058901,7.879027,11.545727574713657,0,Zone 1,106,Zone 1,2,Zone 1,24
0.44583333333333336,210.6,48.058882,7.879106,11.554767529355205,104,Zone 1,106,Zone 1,50,Zone 1,24
0.44611111111111107,210.6,48.05886,7.879189,11.564320042375519,183,Zone 2,105,Zone 1,69,Zone 1,24
0.4463888888888889,210.6,48.058845,7.879277,11.574255418191411,231,Zone 3,104,Zone 1,74,Zone 2,24
0.44666666666666666,210.6,48.058842,7.879373,11.584947075518983,244,Zone 3,104,Zone 1,76,Zone 2,24
0.4469444444444444,210.6,48.058842,7.879468,11.595522354132966,240,Zone 3,104,Zone 1,75,Zone 2,24
0.4472222222222222,210.6,48.058842,7.879566,11.606431876808374,236,Zone 3,105,Zone 1,79,Zone 2,24
0.4475,210.4,48.058842,7.879666,11.617564333439322,215,Zone 3,106,Zone 1,80,Zone 3,24
0.4477777777777778,210.4,48.058842,7.879765,11.628585067171388,201,Zone 3,107,Zone 1,81,Zone 3,24
0.44805555555555554,210.4,48.058842,7.879863,11.639494175846732,155,Zone 2,109,Zone 1,80,Zone 3,24
0.4483333333333333,210.4,48.058842,7.879962,11.650514909578796,203,Zone 3,110,Zone 2,81,Zone 3,24
0.4486111111111111,210.6,48.058842,7.880063,11.66175797896784,214,Zone 3,111,Zone 2,82,Zone 3,24
0.4488888888888889,210.6,48.058842,7.880164,11.673001450060061,218,Zone 3,112,Zone 2,81,Zone 3,24
0.44916666666666666,210.6,48.058842,7.880264,11.684133095257891,201,Zone 3,112,Zone 2,82,Zone 3,24
0.4494444444444444,210.6,48.058842,7.880364,11.695265146179675,232,Zone 3,113,Zone 2,83,Zone 3,24
0.44972222222222225,210.6,48.058842,7.880467,11.706730966759027,229,Zone 3,113,Zone 2,81,Zone 3,24
0.45,210.8,48.058842,7.88057,11.718196787338378,258,Zone 3,113,Zone 2,83,Zone 3,24
0.4502777777777778,210.8,48.058842,7.880669,11.729217521070442,222,Zone 3,113,Zone 2,82,Zone 3,24
0.4505555555555556,210.8,48.058842,7.880769,11.740349571992226,236,Zone 3,112,Zone 2,83,Zone 3,24
0.45083333333333336,210.8,48.058842,7.880873,11.751926721440707,223,Zone 3,112,Zone 2,81,Zone 3,24
0.45111111111111113,210.8,48.058846,7.880973,11.76306769455126,210,Zone 3,112,Zone 2,82,Zone 3,24
0.4513888888888889,211,48.05885,7.881074,11.774319598097406,234,Zone 3,112,Zone 2,81,Zone 3,24
0.4516666666666667,211,48.058853,7.881171,11.785122200835147,236,Zone 3,112,Zone 2,82,Zone 3,24
0.4519444444444444,211.2,48.058857,7.881269,11.796040413885613,230,Zone 3,112,Zone 2,79,Zone 2,24
0.4522222222222222,211.2,48.058861,7.881366,11.80684719671202,226,Zone 3,112,Zone 2,79,Zone 2,24
0.45249999999999996,211.4,48.058865,7.881463,11.81765439745837,240,Zone 3,112,Zone 2,78,Zone 2,24
0.4527777777777778,211.6,48.058868,7.881561,11.828568886909666,247,Zone 3,112,Zone 2,79,Zone 2,24
0.45305555555555554,211.6,48.058869,7.881657,11.839255896517024,244,Zone 3,113,Zone 2,79,Zone 2,24
0.4533333333333333,211.8,48.058872,7.881752,11.849836298812807,236,Zone 3,113,Zone 2,79,Zone 2,24
0.4536111111111111,211.8,48.058872,7.881851,11.860857442351833,242,Zone 3,113,Zone 2,79,Zone 2,24
0.4538888888888889,212,48.058876,7.881951,11.871998415462388,228,Zone 3,113,Zone 2,79,Zone 2,24
0.45416666666666666,212.2,48.058876,7.882045,11.882462064917679,241,Zone 3,114,Zone 2,80,Zone 3,24
0.45444444444444443,212.2,48.058872,7.882146,11.893713968463826,225,Zone 3,115,Zone 2,79,Zone 2,24
0.45472222222222225,212.2,48.058872,7.882246,11.904845613661657,234,Zone 3,115,Zone 2,80,Zone 3,24
0.455,212.4,48.058872,7.882342,11.915532200648764,223,Zone 3,115,Zone 2,79,Zone 2,24
0.4552777777777778,212.4,48.058876,7.882442,11.9266727683603,222,Zone 3,115,Zone 2,78,Zone 2,24
0.45555555555555555,212.6,48.058876,7.882539,11.937470771131506,257,Zone 3,116,Zone 2,80,Zone 3,24
0.45583333333333337,212.6,48.05888,7.882636,11.948277971877856,221,Zone 3,116,Zone 2,81,Zone 3,24
0.45611111111111113,212.6,48.05888,7.882739,11.959744186356602,207,Zone 3,116,Zone 2,81,Zone 3,24
0.4563888888888889,212.6,48.05888,7.882837,11.97065370903201,233,Zone 3,116,Zone 2,80,Zone 3,24
0.45666666666666667,212.8,48.058884,7.882939,11.982017049941819,236,Zone 3,116,Zone 2,82,Zone 3,24
0.4569444444444445,212.8,48.058884,7.883041,11.993371643395905,195,Zone 2,117,Zone 2,82,Zone 3,24
0.45722222222222225,213,48.058887,7.88314,12.004397293806212,220,Zone 3,117,Zone 2,84,Zone 3,24
0.45749999999999996,213,48.058887,7.883245,12.016085484554852,218,Zone 3,117,Zone 2,82,Zone 3,24
0.45777777777777773,213,48.058888,7.883344,12.027106218286916,235,Zone 3,117,Zone 2,83,Zone 3,24
0.45805555555555555,213.2,48.058891,7.883452,12.039133399882019,223,Zone 3,118,Zone 2,82,Zone 3,24
0.4583333333333333,213.4,48.058892,7.883553,12.05037687097424,232,Zone 3,118,Zone 2,83,Zone 3,24
0.4586111111111111,213.4,48.058895,7.883653,12.061513789430546,213,Zone 3,118,Zone 2,83,Zone 3,24
0.4588888888888889,213.6,48.058899,7.883757,12.073099518301763,221,Zone 3,118,Zone 2,82,Zone 3,24
0.45916666666666667,213.6,48.058903,7.88386,12.084574001544281,222,Zone 3,119,Zone 2,84,Zone 3,24
0.45944444444444443,213.8,48.058907,7.883964,12.096159730415499,201,Zone 3,119,Zone 2,84,Zone 3,24
0.4597222222222222,213.8,48.058914,7.884068,12.107762599100752,200,Zone 3,119,Zone 2,83,Zone 3,24
0.46,214,48.058918,7.884169,12.1190149040347,224,Zone 3,119,Zone 2,84,Zone 3,24
0.4602777777777778,214,48.058922,7.88427,12.13026761034213,231,Zone 3,119,Zone 2,84,Zone 3,24
0.46055555555555555,214,48.05893,7.884374,12.141878650473721,262,Zone 3,119,Zone 2,84,Zone 3,24
0.4608333333333333,214.2,48.058934,7.884479,12.153576111434589,199,Zone 2,118,Zone 2,85,Zone 3,24
0.46111111111111114,214.2,48.058941,7.884581,12.164956927085605,180,Zone 2,118,Zone 2,85,Zone 3,24
0.4613888888888889,214.4,48.058949,7.884686,12.176678687472233,206,Zone 3,117,Zone 2,84,Zone 3,24
0.46166666666666667,214.4,48.058953,7.884787,12.187930591018379,199,Zone 2,117,Zone 2,83,Zone 3,24
0.46194444444444444,214.6,48.058956,7.884889,12.199289956647005,212,Zone 3,117,Zone 2,82,Zone 3,24
0.46222222222222226,214.6,48.05896,7.88499,12.210542261580953,184,Zone 2,117,Zone 2,82,Zone 3,24
0.4625,214.6,48.058964,7.885087,12.221349880231084,203,Zone 3,117,Zone 2,80,Zone 3,24
0.4627777777777778,214.8,48.058964,7.885185,12.232259402906493,228,Zone 3,117,Zone 2,79,Zone 2,24
0.4630555555555556,215,48.058964,7.885281,12.2429459898936,249,Zone 3,117,Zone 2,78,Zone 2,24
0.4633333333333333,215,48.058968,7.885376,12.253530233323033,249,Zone 3,117,Zone 2,77,Zone 2,24
0.4636111111111111,215.2,48.058972,7.885473,12.26433701614944,235,Zone 3,117,Zone 2,77,Zone 2,24
0.46388888888888885,215.2,48.058975,7.885569,12.275028673477012,266,Zone 3,118,Zone 2,79,Zone 2,24
0.46416666666666667,215.4,48.058975,7.885666,12.28582625797227,227,Zone 3,118,Zone 2,78,Zone 2,24
0.46444444444444444,215.4,48.058979,7.885762,12.296522561000545,243,Zone 3,119,Zone 2,79,Zone 2,24
0.4647222222222222,215.6,48.058983,7.885859,12.307329761746894,201,Zone 3,119,Zone 2,77,Zone 2,24
0.46499999999999997,215.6,48.058991,7.885955,12.318053054385723,141,Zone 1,119,Zone 2,54,Zone 1,24
0.4652777777777778,215.8,48.058999,7.886046,12.328221178227107,82,Zone 1,120,Zone 2,31,Zone 1,24
0.46555555555555556,215.8,48.05901,7.886134,12.33809179212421,22,Zone 1,120,Zone 2,8,Zone 1,24
0.4658333333333333,215.8,48.059009,7.886222,12.347887999886044,0,Zone 1,120,Zone 2,1,Zone 1,24
0.4661111111111111,216,48.059005,7.886299,12.35647126574826,0,Zone 1,120,Zone 2,2,Zone 1,24
0.4663888888888889,216.2,48.059002,7.886368,12.364159071764153,0,Zone 1,120,Zone 2,4,Zone 1,24
0.4666666666666667,216.4,48.059006,7.886429,12.37096368204758,18,Zone 1,119,Zone 2,6,Zone 1,24
0.46694444444444444,216.6,48.059014,7.886486,12.377369658304064,37,Zone 1,118,Zone 2,12,Zone 1,24
0.46722222222222226,216.8,48.059017,7.886541,12.383501133760378,148,Zone 1,117,Zone 2,42,Zone 1,24
0.4675,217,48.059017,7.886601,12.39017979628611,157,Zone 2,114,Zone 2,48,Zone 1,24
0.4677777777777778,217,48.059017,7.886665,12.397304117172398,161,Zone 2,113,Zone 2,50,Zone 1,24
0.46805555555555556,217,48.059021,7.886729,12.404443003999523,173,Zone 2,112,Zone 2,54,Zone 1,24
0.4683333333333334,217.2,48.059025,7.886795,12.411803671278276,191,Zone 2,111,Zone 2,60,Zone 1,24
0.46861111111111114,217.2,48.059033,7.886864,12.419534828826206,179,Zone 2,111,Zone 2,62,Zone 1,24
0.46888888888888886,217.2,48.059037,7.886935,12.42745129032564,120,Zone 1,111,Zone 2,64,Zone 1,24
0.4691666666666666,217.4,48.05904,7.887006,12.435362044621174,133,Zone 1,111,Zone 2,64,Zone 1,24
0.46944444444444444,217.4,48.05904,7.887074,12.44293203876244,136,Zone 1,111,Zone 2,64,Zone 1,24
0.4697222222222222,217.4,48.059044,7.887145,12.450848500261873,156,Zone 2,112,Zone 2,65,Zone 1,24
0.47,217.6,48.059048,7.887217,12.458876003856817,156,Zone 2,112,Zone 2,65,Zone 1,24
0.47027777777777774,217.6,48.059052,7.887289,12.46690294480914,153,Zone 2,111,Zone 2,65,Zone 1,24
0.47055555555555556,217.6,48.059052,7.887362,12.4750294225136,153,Zone 2,111,Zone 2,66,Zone 1,24
0.4708333333333333,217.8,48.05906,7.887436,12.483314416136697,157,Zone 2,111,Zone 2,68,Zone 1,24
0.4711111111111111,217.8,48.059067,7.88751,12.491588499834567,136,Zone 1,110,Zone 2,67,Zone 1,24
0.4713888888888889,217.8,48.059071,7.887586,12.500060544496858,125,Zone 1,109,Zone 1,68,Zone 1,24
0.4716666666666667,217.8,48.059075,7.887659,12.50819923997009,89,Zone 1,107,Zone 1,68,Zone 1,24
0.47194444444444444,218,48.059079,7.887736,12.516782505832305,106,Zone 1,106,Zone 1,68,Zone 1,24
0.4722222222222222,218,48.059086,7.887809,12.524945028686247,153,Zone 2,105,Zone 1,67,Zone 1,24
0.47250000000000003,218.2,48.059094,7.887884,12.533340493768526,173,Zone 2,104,Zone 1,68,Zone 1,24
0.4727777777777778,218.2,48.059098,7.887965,12.542368449792276,184,Zone 2,104,Zone 1,71,Zone 2,24
0.47305555555555556,218.2,48.059101,7.888044,12.551168916327365,121,Zone 1,105,Zone 1,72,Zone 2,24
0.47333333333333333,218.4,48.059105,7.888123,12.55997451343278,93,Zone 1,106,Zone 1,72,Zone 2,24
0.47361111111111115,218.4,48.059109,7.888201,12.56866913612197,123,Zone 1,106,Zone 1,70,Zone 2,24
0.4738888888888889,218.6,48.059113,7.88828,12.577474733227385,147,Zone 1,107,Zone 1,71,Zone 2,24
0.4741666666666667,218.6,48.05912,7.888359,12.586302357806964,135,Zone 1,107,Zone 1,72,Zone 2,24
0.4744444444444444,218.6,48.059125,7.88844,12.595335315191702,132,Zone 1,106,Zone 1,72,Zone 2,24
0.4747222222222222,218.6,48.059132,7.888519,12.604163451384169,116,Zone 1,106,Zone 1,73,Zone 2,24
0.475,218.8,48.059136,7.888598,12.612969561382213,66,Zone 1,105,Zone 1,72,Zone 2,24
0.47527777777777774,218.8,48.059143,7.888674,12.621465030116173,88,Zone 1,105,Zone 1,70,Zone 2,24
0.47555555555555556,218.8,48.059148,7.888753,12.630276267398493,165,Zone 2,105,Zone 1,71,Zone 2,24
0.47583333333333333,218.8,48.059159,7.888832,12.639153889904852,117,Zone 1,105,Zone 1,71,Zone 2,24
0.4761111111111111,218.8,48.059166,7.88891,12.647870820502401,129,Zone 1,105,Zone 1,71,Zone 2,24
0.47638888888888886,218.8,48.05917,7.888988,12.656565443191594,137,Zone 1,105,Zone 1,72,Zone 2,24
0.4766666666666667,218.8,48.059178,7.889071,12.665847465658338,156,Zone 2,105,Zone 1,73,Zone 2,24
0.47694444444444445,218.8,48.059185,7.8891539999999996,12.675119264289833,168,Zone 2,105,Zone 1,73,Zone 2,24
0.4772222222222222,218.8,48.059189,7.889239,12.684592013379824,165,Zone 2,104,Zone 1,76,Zone 2,25
0.4775,218.8,48.059197,7.889325,12.69420626409624,145,Zone 1,104,Zone 1,76,Zone 2,25
0.4777777777777778,218.6,48.059205,7.889409,12.703598571887227,158,Zone 2,103,Zone 1,78,Zone 2,25
0.47805555555555557,218.6,48.059212,7.889496,12.71331422726106,149,Zone 1,102,Zone 1,78,Zone 2,25
0.47833333333333333,218.6,48.059216,7.889583,12.723009407047595,168,Zone 2,102,Zone 1,78,Zone 2,25
0.4786111111111111,218.6,48.059224,7.889667,12.732401714838582,169,Zone 2,102,Zone 1,79,Zone 2,25
0.4788888888888889,218.6,48.059235,7.889756,12.74238335047156,157,Zone 2,103,Zone 1,79,Zone 2,25
0.4791666666666667,218.6,48.059243,7.889844,12.752219127877705,159,Zone 2,104,Zone 1,79,Zone 2,25
0.47944444444444445,218.6,48.059251,7.88993,12.761832908815677,177,Zone 2,104,Zone 1,79,Zone 2,25
0.47972222222222227,218.6,48.059262,7.890017,12.771592626344695,191,Zone 2,105,Zone 1,79,Zone 2,25
0.48000000000000004,218.6,48.059274,7.890103,12.781257011411446,189,Zone 2,105,Zone 1,78,Zone 2,25
0.48027777777777775,218.6,48.059285,7.89019,12.791017654426932,220,Zone 3,105,Zone 1,78,Zone 2,25
0.4805555555555555,218.8,48.059297,7.890275,12.800571585751134,244,Zone 3,106,Zone 1,78,Zone 2,25
0.48083333333333333,218.8,48.059308,7.890358,12.809890030346715,239,Zone 3,106,Zone 1,78,Zone 2,25
0.4811111111111111,219,48.059319,7.890446,12.81976110179922,248,Zone 3,107,Zone 1,78,Zone 2,25
0.48138888888888887,219,48.059331,7.890528,12.828985039364902,251,Zone 3,108,Zone 1,77,Zone 2,25
0.48166666666666663,219.2,48.059342,7.890613,12.83852477816135,259,Zone 3,108,Zone 1,77,Zone 2,25
0.48194444444444445,219.4,48.059354,7.890697,12.847968876870905,245,Zone 3,110,Zone 2,78,Zone 2,25
0.4822222222222222,219.6,48.059365,7.890779,12.85717762292331,239,Zone 3,110,Zone 2,78,Zone 2,25
0.4825,219.8,48.059377,7.890867,12.867062868088622,221,Zone 3,111,Zone 2,77,Zone 2,25
0.48277777777777775,219.8,48.059388,7.890952,12.876602606885072,221,Zone 3,112,Zone 2,78,Zone 2,25
0.48305555555555557,220,48.0594,7.891038,12.886266991951823,222,Zone 3,113,Zone 2,79,Zone 2,25
0.48333333333333334,220,48.059411,7.891125,12.896027634967309,197,Zone 2,114,Zone 2,80,Zone 3,25
0.4836111111111111,220,48.059426,7.891213,12.905962556189353,201,Zone 3,115,Zone 2,80,Zone 3,25
0.4838888888888889,220.2,48.059437,7.891302,12.915944191822332,195,Zone 2,115,Zone 2,81,Zone 3,25
0.4841666666666667,220.2,48.059449,7.89139,12.925829436987645,205,Zone 3,115,Zone 2,81,Zone 3,25
0.48444444444444446,220.4,48.059464,7.891479,12.935874669234437,208,Zone 3,116,Zone 2,81,Zone 3,25
0.4847222222222222,220.4,48.059476,7.891568,12.945870321802799,203,Zone 3,116,Zone 2,83,Zone 3,25
0.48500000000000004,220.6,48.059491,7.891658,12.956025111559883,188,Zone 2,115,Zone 2,83,Zone 3,25
0.4852777777777778,220.6,48.059506,7.891749,12.966289609495657,167,Zone 2,115,Zone 2,83,Zone 3,25
0.4855555555555556,220.6,48.059518,7.89184,12.976506034024993,197,Zone 2,115,Zone 2,82,Zone 3,25
0.4858333333333333,220.8,48.059533,7.891929,12.986550816649682,212,Zone 3,115,Zone 2,85,Zone 3,25
0.4861111111111111,220.8,48.059548,7.89202,12.996815314585456,194,Zone 2,115,Zone 2,82,Zone 3,25
0.48638888888888887,220.8,48.059564,7.892112,13.007207065933109,222,Zone 3,115,Zone 2,87,Zone 3,25
0.48666666666666664,220.8,48.059579,7.8922,13.017141987155153,227,Zone 3,115,Zone 2,86,Zone 3,25
0.4869444444444444,221,48.059594,7.892291,13.027406485090927,220,Zone 3,115,Zone 2,85,Zone 3,25
0.4872222222222222,221.2,48.05961,7.892382,13.037688568268196,185,Zone 2,115,Zone 2,83,Zone 3,25
0.4875,221.4,48.059625,7.892474,13.048062484913606,188,Zone 2,115,Zone 2,85,Zone 3,25
0.48777777777777775,221.4,48.05964,7.892564,13.058216829899662,204,Zone 3,115,Zone 2,85,Zone 3,25
0.4880555555555556,221.6,48.059656,7.892655,13.06849935232264,213,Zone 3,115,Zone 2,83,Zone 3,25
0.48833333333333334,221.8,48.059674,7.892747,13.078931012029047,223,Zone 3,116,Zone 2,85,Zone 3,26
0.4886111111111111,221.8,48.05969,7.892839,13.0893227633767,187,Zone 2,116,Zone 2,85,Zone 3,26
0.4888888888888889,221.8,48.059709,7.892931,13.099776480556896,181,Zone 2,117,Zone 2,85,Zone 3,26
0.4891666666666667,222,48.059724,7.893021,13.109930825542953,190,Zone 2,117,Zone 2,86,Zone 3,26
0.48944444444444446,222,48.059739,7.893114,13.120414742125861,220,Zone 3,117,Zone 2,86,Zone 3,26
0.4897222222222222,222.2,48.059754,7.893206,13.130788658771271,219,Zone 3,117,Zone 2,87,Zone 3,26
0.49,222.2,48.05977,7.893302,13.141620071284352,179,Zone 2,116,Zone 2,86,Zone 3,26
0.4902777777777778,222.2,48.059789,7.893393,13.151964340633203,204,Zone 3,116,Zone 2,87,Zone 3,26
0.4905555555555556,222.4,48.059808,7.893486,13.16252637156506,202,Zone 3,116,Zone 2,88,Zone 3,26
0.49083333333333334,222.4,48.059827,7.89358,13.1731981562994,207,Zone 3,115,Zone 2,88,Zone 3,26
0.4911111111111111,222.6,48.059847,7.893676,13.184110576535472,187,Zone 2,115,Zone 2,87,Zone 3,26
0.49138888888888893,222.6,48.059869,7.893769,13.194743354218526,183,Zone 2,115,Zone 2,89,Zone 3,26
0.49166666666666664,222.8,48.059889,7.893862,13.205328877716108,153,Zone 2,115,Zone 2,89,Zone 3,26
0.4919444444444444,222.8,48.059911,7.893956,13.216070265910984,175,Zone 2,115,Zone 2,90,Zone 4,26
0.49222222222222223,222.8,48.059931,7.894051,13.226873286730378,155,Zone 2,115,Zone 2,89,Zone 3,26
0.4925,223,48.059953,7.894147,13.237831551599784,146,Zone 1,115,Zone 2,89,Zone 3,26
0.49277777777777776,223,48.059972,7.89424,13.248394437722194,180,Zone 2,115,Zone 2,90,Zone 4,26
0.4930555555555555,223.2,48.059996,7.894338,13.259620220276286,147,Zone 1,115,Zone 2,89,Zone 3,26
0.49333333333333335,223.2,48.060018,7.894431,13.27025257318345,135,Zone 1,115,Zone 2,90,Zone 4,26
